country_short,website,fax_stg,group,name,twitter,Vice-Chair/0,url,country,image,email,Member/0,Member/1,group_short,score,facebook,tel_stg,party,tel_bxl,id,Substitute/0,Substitute/1,fax_bxl,Substitute/2,Substitute/3,Member/2,Member/3,Substitute/4,Member/4,Chair/0,Member/5,Substitute/5,Vice-Chair/1,Member/6,Member/7,Member/8,Member/9,Member/10,fax_optout,Substitute/6
de,http://www.angelika-niebler.de/,+33388179390,Group of the European People's Party (Christian Democrats),Angelika NIEBLER,ANiebler,,http://www.europarl.europa.eu/meps/en/4289/ANGELIKA_NIEBLER_home.html,Germany,http://www.europarl.europa.eu/mepphoto/4289.jpg,angelika.niebler@europarl.europa.eu,ITRE,FEMM,epp,0.9,https://www.facebook.com/aniebler,+33388175390,Christlich-Soziale Union in Bayern e.V.,+3222845390,4289,JURI,D-TR,+3222849390,,,DARP,,,,,,,,,,,,,,
cz,http://www.niedermayer.cz/,+33388179574,Group of the European People's Party (Christian Democrats),Luděk NIEDERMAYER,ludeknie,,http://www.europarl.europa.eu/meps/en/124701/LUDEK_NIEDERMAYER_home.html,Czech Republic,http://www.europarl.europa.eu/mepphoto/124701.jpg,ludek.niedermayer@europarl.europa.eu,ECON,TAXE,epp,0.6000000000000001,https://www.facebook.com/Niedermayer.Ludek,+33388175574,TOP 09 a Starostové,+3222845574,124701,ITRE,DKOR,+3222849574,,,D-US,,,,,,,,,,,,,,
hu,,+33388179468,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Péter NIEDERMÜLLER,Niedemueller,,http://www.europarl.europa.eu/meps/en/124723/PETER_NIEDERMULLER_home.html,Hungary,http://www.europarl.europa.eu/mepphoto/124723.jpg,peter.niedermueller@europarl.europa.eu,LIBE,D-IL,sd,0.3,,+33388175468,Demokratikus Koalíció,+3222845468,124723,CONT,D-AL,+3222849468,,,,,,,,,,,,,,,,,
nl,,+33388179221,Group of the Alliance of Liberals and Democrats for Europe,Cora van NIEUWENHUIZEN,CvNieuwenhuizen,D-IN,http://www.europarl.europa.eu/meps/en/125019/CORA_VAN+NIEUWENHUIZEN_home.html,Netherlands,http://www.europarl.europa.eu/mepphoto/125019.jpg,cora.vannieuwenhuizen@europarl.europa.eu,ECON,TAXE,aldeadle,0.5,,+33388175221,Volkspartij voor Vrijheid en Democratie,+3222845221,125019,ITRE,DACP,+3222849221,,,,,,,,,,,,,,,,,
se,,+33388179827,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Jens NILSSON,,,http://www.europarl.europa.eu/meps/en/111024/JENS_NILSSON_home.html,Sweden,http://www.europarl.europa.eu/mepphoto/111024.jpg,jens.nilsson@europarl.europa.eu,TRAN,D-BY,sd,0.44999999999999996,http://www.facebook.com/jens.b.g.nilsson,+33388175827,Arbetarepartiet- Socialdemokraterna,+3222845827,111024,IMCO,DSEE,+3222849827,,,,,,,,,,,,,,,,,
ie,,+33388179322,Confederal Group of the European United Left - Nordic Green Left,Liadh NÍ RIADA,anpreachan,,http://www.europarl.europa.eu/meps/en/124987/LIADH_NI+RIADA_home.html,Ireland,http://www.europarl.europa.eu/mepphoto/124987.jpg,liadh.niriada@europarl.europa.eu,BUDG,PECH,guengl,0.15,,+33388175322,Sinn Féin,+3222845322,124987,CULT,,+3222849322,,,D-CN,,,,,,,,,,,,,,
nl,https://www.cda.nl/nistelrooij,+33388179434,Group of the European People's Party (Christian Democrats),Lambert van NISTELROOIJ,LvNistelrooij,,http://www.europarl.europa.eu/meps/en/28165/LAMBERT_VAN+NISTELROOIJ_home.html,Netherlands,http://www.europarl.europa.eu/mepphoto/28165.jpg,lambert.vannistelrooij@europarl.europa.eu,REGI,D-BR,epp,0.55,https://www.facebook.com/lambert.vannistelrooij,+33388175434,Christen Democratisch Appèl,+3222845434,28165,IMCO,DACP,+3222849434,,,DMER,DLAT,,,,,,,,,,,,,
de,http://maria-noichl.eu/,+33388179157,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Maria NOICHL,,,http://www.europarl.europa.eu/meps/en/124836/MARIA_NOICHL_home.html,Germany,http://www.europarl.europa.eu/mepphoto/124836.jpg,maria.noichl@europarl.europa.eu,AGRI,FEMM,sd,0.3,https://www.facebook.com/noichl.eu?ref=hl,+33388175157,Sozialdemokratische Partei Deutschlands,+3222845157,124836,TRAN,D-BR,+3222849157,DLAT,,DACP,,,,,,,,,,,,,,
bg,,+33388179710,Group of the European People's Party (Christian Democrats),Andrey NOVAKOV,andreynovakov,,http://www.europarl.europa.eu/meps/en/107212/ANDREY_NOVAKOV_home.html,Bulgaria,http://www.europarl.europa.eu/mepphoto/107212.jpg,andrey.novakov@europarl.europa.eu,REGI,DCAM,epp,0.4,https://www.facebook.com/andrey.novakov,+33388175710,Citizens for European Development of Bulgaria,+3222845710,107212,BUDG,CONT,+3222849710,D-BR,DMER,DLAT,,,,,,,,,,,,,,
gb,http://www.paulnuttallmep.com/,+33388179740,Europe of Freedom and Direct Democracy Group,Paul NUTTALL,PaulNuttallMEP,,http://www.europarl.europa.eu/meps/en/96805/PAUL_NUTTALL_home.html,United Kingdom,http://www.europarl.europa.eu/mepphoto/96805.jpg,paul.nuttall@europarl.europa.eu,,,efd,0.35,https://www.facebook.com/pages/Paul-Nuttall/77564125398,+33388175740,United Kingdom Independence Party,+3222845740,96805,CULT,,+3222849740,,,,,,,,,,,,,,,,,
at,,+33388179680,Non-attached Members,Franz OBERMAYR,franzobermayr,,http://www.europarl.europa.eu/meps/en/96981/FRANZ_OBERMAYR_home.html,Austria,http://www.europarl.europa.eu/mepphoto/96981.jpg,franz.obermayr@europarl.europa.eu,INTA,D-IN,ni,0.44999999999999996,http://www.facebook.com/profile.php?id=100002114644259,+33388175680,Freiheitliche Partei Österreichs,+3222845680,96981,IMCO,D-IR,+3222849680,,,,,,,,,,,,,,,,,
gb,,+33388179337,Europe of Freedom and Direct Democracy Group,Patrick O'FLYNN,oflynnmep,,http://www.europarl.europa.eu/meps/en/124940/PATRICK_O%27FLYNN_home.html,United Kingdom,http://www.europarl.europa.eu/mepphoto/124940.jpg,patrick.oflynn@europarl.europa.eu,ECON,TAXE,efd,0.35,,+33388175337,United Kingdom Independence Party,+3222845337,124940,ECON,TAXE,+3222849337,,,,,,,,,,,,,,,,,
pl,http://janolbrycht.pl/,+33388179511,Group of the European People's Party (Christian Democrats),Jan OLBRYCHT,JanOlbrycht,,http://www.europarl.europa.eu/meps/en/28288/JAN_OLBRYCHT_home.html,Poland,http://www.europarl.europa.eu/mepphoto/28288.jpg,jan.olbrycht@europarl.europa.eu,BUDG,DASE,epp,0.4,https://www.facebook.com/J.Olbrycht,+33388175511,Platforma Obywatelska,+3222845511,28288,REGI,D-ME,+3222849511,,,,,,,,,,,,,,,,,
fr,http://younousomarjee.eu/,+33388179643,Confederal Group of the European United Left - Nordic Green Left,Younous OMARJEE,younousomarjee,REGI,http://www.europarl.europa.eu/meps/en/30482/YOUNOUS_OMARJEE_home.html,France,http://www.europarl.europa.eu/mepphoto/30482.jpg,younous.omarjee@europarl.europa.eu,BUDG,D-IN,guengl,0.15,,+33388175643,L'union pour les Outremer,+3222845643,30482,ENVI,,+3222849643,,,DACP,,,,,,,,,,,,,,
pl,,+33388179653,European Conservatives and Reformists Group,Stanisław OŻÓG,biuroposelskie,,http://www.europarl.europa.eu/meps/en/124897/STANISLAW_OZOG_home.html,Poland,http://www.europarl.europa.eu/mepphoto/124897.jpg,stanislaw.ozog@europarl.europa.eu,ECON,D-RS,ecr,0.1,,+33388175653,Prawo i Sprawiedliwość,+3222845653,124897,BUDG,D-RU,+3222849653,,,,,,,,,,,,,,,,,
lv,http://www.artispabriks.lv/,+33388179810,Group of the European People's Party (Christian Democrats),Artis PABRIKS,Pabriks,,http://www.europarl.europa.eu/meps/en/124743/ARTIS_PABRIKS_home.html,Latvia,http://www.europarl.europa.eu/mepphoto/124743.jpg,artis.pabriks@europarl.europa.eu,INTA,DCAM,epp,0.4,https://www.facebook.com/pages/Artis-Pabriks/126053140771837?fref=ts,+33388175810,"Partija ""VIENOTĪBA""",+3222845810,124743,LIBE,D-JP,+3222849810,,,DLAT,,,,,,,,,,,,,,
ee,http://urmaspaet.eu/,+33388179930,Group of the Alliance of Liberals and Democrats for Europe,Urmas PAET,,,http://www.europarl.europa.eu/meps/en/129073/URMAS_PAET_home.html,Estonia,http://www.europarl.europa.eu/mepphoto/129073.jpg,urmas.paet@europarl.europa.eu,BUDG,DCAS,aldeadle,0.3,,+33388175930,Eesti Reformierakond,+3222845930,129073,REGI,D-UA,+3222849930,D-AF,DKOR,,,DEPA,,,,,,,,,,,,
es,,+33388179730,Group of the Alliance of Liberals and Democrats for Europe,Maite PAGAZAURTUNDÚA RUIZ,,,http://www.europarl.europa.eu/meps/en/125038/MAITE_PAGAZAURTUNDUA+RUIZ_home.html,Spain,http://www.europarl.europa.eu/mepphoto/125038.jpg,maite.pagaza@europarl.europa.eu,AFCO,DMER,aldeadle,0.3,,+33388175730,"Unión, Progreso y Democracia",+3222845730,125038,LIBE,DAND,+3222849730,DLAT,,,,,,,,,,,,,,,,
lt,http://www.tvarka.lt,+33388179671,Europe of Freedom and Direct Democracy Group,Rolandas PAKSAS,RolandasPaksas,DEPA,http://www.europarl.europa.eu/meps/en/96694/ROLANDAS_PAKSAS_home.html,Lithuania,http://www.europarl.europa.eu/mepphoto/96694.jpg,rolandas.paksas@europarl.europa.eu,ITRE,TAXE,efd,0.85,,+33388175671,Partija Tvarka ir teisingumas,+3222845671,96694,TRAN,PECH,+3222849671,,,DEEA,DSCA,,,,,,,,,,,,,
it,http://antoniopanzeri.it/home/,+33388179349,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Pier Antonio PANZERI,AntonioPanzeri,,http://www.europarl.europa.eu/meps/en/28365/PIER+ANTONIO_PANZERI_home.html,Italy,http://www.europarl.europa.eu/mepphoto/28365.jpg,pierantonio.panzeri@europarl.europa.eu,AFET,DROI,sd,0.3,https://www.facebook.com/AntonioPanzeri,+33388175349,Partito Democratico,+3222845349,28365,BUDG,DMED,+3222849349,,,,,,,DMAG,,,,,,,,,,
it,,+33388179311,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Massimo PAOLUCCI,MassimoPaolucc6,,http://www.europarl.europa.eu/meps/en/124849/MASSIMO_PAOLUCCI_home.html,Italy,http://www.europarl.europa.eu/mepphoto/124849.jpg,massimo.paolucci@europarl.europa.eu,ENVI,D-CN,sd,0.3,,+33388175311,Partito Democratico,+3222845311,124849,TRAN,DACP,+3222849311,,,,,,,,,,,,,,,,,
cy,http://www.dpapadakis.eu/Default.aspx,+33388179604,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Demetris PAPADAKIS,DemPapadakis,,http://www.europarl.europa.eu/meps/en/124692/DEMETRIS_PAPADAKIS_home.html,Cyprus,http://www.europarl.europa.eu/mepphoto/124692.jpg,demetris.papadakis@europarl.europa.eu,AFET,D-RU,sd,0.3,https://www.facebook.com/demetres.papadakis,+33388175604,Movement for Social Democracy EDEK,+3222845604,124692,REGI,PETI,+3222849604,DCAM,,,,,,,,,,,,,,,,
gr,,+33388179494,Non-attached Members,Konstantinos PAPADAKIS,,,http://www.europarl.europa.eu/meps/en/125093/KONSTANTINOS_PAPADAKIS_home.html,Greece,http://www.europarl.europa.eu/mepphoto/125093.jpg,konstantinos.papadakis@europarl.europa.eu,REGI,DPLC,ni,0.3,,+33388175494,Communist Party of Greece,+3222845494,125093,AFET,DROI,+3222849494,D-TR,,DMED,,,,,,,,,,,,,,
gr,http://www.papadimoulis.gr,+33388179399,Confederal Group of the European United Left - Nordic Green Left,Dimitrios PAPADIMOULIS,papadimoulis,,http://www.europarl.europa.eu/meps/en/28586/DIMITRIOS_PAPADIMOULIS_home.html,Greece,http://www.europarl.europa.eu/mepphoto/28586.jpg,dimitrios.papadimoulis@europarl.europa.eu,ECON,DACP,guengl,0.15,,+33388175399,Coalition of the Radical Left,+3222845399,28586,REGI,TAXE,+3222849399,D-CN,DASE,,,,,,,,,,,,,,,
fr,,+33388179440,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Gilles PARGNEAUX,gillespargneaux,ENVI,http://www.europarl.europa.eu/meps/en/96948/GILLES_PARGNEAUX_home.html,France,http://www.europarl.europa.eu/mepphoto/96948.jpg,gilles.pargneaux@europarl.europa.eu,CONT,SEDE,sd,0.3,https://www.facebook.com/profile.php?id=1567491793,+33388175440,Parti socialiste,+3222845440,96948,AFET,DMAG,+3222849440,,,DMED,,,,,,,DMAS,,,,,,,
gb,,+33388179182,Europe of Freedom and Direct Democracy Group,Margot PARKER,MargotLJParker,,http://www.europarl.europa.eu/meps/en/124945/MARGOT_PARKER_home.html,United Kingdom,http://www.europarl.europa.eu/mepphoto/124945.jpg,margot.parker@europarl.europa.eu,IMCO,FEMM,efd,0.75,,+33388175182,United Kingdom Independence Party,+3222845182,124945,,,+3222849182,,,,,,,,,,,,,,,,,
ro,http://ioanmirceapascu.ro,+33388179813,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Ioan Mircea PAȘCU,ioanmirceapascu,AFET,http://www.europarl.europa.eu/meps/en/33984/IOAN+MIRCEA_PASCU_home.html,Romania,http://www.europarl.europa.eu/mepphoto/33984.jpg,ioanmircea.pascu@europarl.europa.eu,SEDE,D-MD,sd,0.3,http://www.facebook.com/profile.php?id=1141121946,+33388175813,Partidul Social Democrat,+3222845813,33984,TRAN,D-US,+3222849813,,,D-JP,,,,,,,,,,,,,,
it,http://www.forzaitalia.it,+33388179418,Group of the European People's Party (Christian Democrats),Aldo PATRICIELLO,PatricielloAldo,,http://www.europarl.europa.eu/meps/en/36392/ALDO_PATRICIELLO_home.html,Italy,http://www.europarl.europa.eu/mepphoto/36392.jpg,aldo.patriciello@europarl.europa.eu,ITRE,D-AL,epp,0.9,https://www.facebook.com/AldoPatriciello,+33388175418,Forza Italia,+3222845418,36392,ENVI,DKOR,+3222849418,,,,,,,,,,,,,,,,,
bg,http://evapaunova.eu/,+33388179771,Group of the European People's Party (Christian Democrats),Eva PAUNOVA,evapaunova,,http://www.europarl.europa.eu/meps/en/98341/EVA_PAUNOVA_home.html,Bulgaria,http://www.europarl.europa.eu/mepphoto/98341.jpg,eva.paunova@europarl.europa.eu,IMCO,D-CN,epp,0.8,https://www.facebook.com/EvaPaunovaEPP,+33388175771,Citizens for European Development of Bulgaria,+3222845771,98341,ECON,TAXE,+3222849771,D-US,,,,,,,,,,,,,,,,
ro,http://www.emilianpavel.ro/,+33388179844,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Emilian PAVEL,,,http://www.europarl.europa.eu/meps/en/129256/EMILIAN_PAVEL_home.html,Romania,http://www.europarl.europa.eu/mepphoto/129256.jpg,emilian.pavel@europarl.europa.eu,EMPL,D-IL,sd,0.3,,+33388175844,Partidul Social Democrat,+3222845844,129256,LIBE,D-RS,+3222849844,,,DMED,,,,,,,,,,,,,,
it,http://www.piernicolapedicini.it/,+33388179382,Europe of Freedom and Direct Democracy Group,Piernicola PEDICINI,PiernicolaM5S,DACP,http://www.europarl.europa.eu/meps/en/124844/PIERNICOLA_PEDICINI_home.html,Italy,http://www.europarl.europa.eu/mepphoto/124844.jpg,piernicola.pedicini@europarl.europa.eu,ENVI,D-RU,efd,0.55,,+33388175382,Movimento 5 Stelle,+3222845382,124844,DEVE,ITRE,+3222849382,,,D-AF,,,,,,,,,,,,,,
fr,,+33388179928,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Vincent PEILLON,Vincent_Peillon,,http://www.europarl.europa.eu/meps/en/28166/VINCENT_PEILLON_home.html,France,http://www.europarl.europa.eu/mepphoto/28166.jpg,vincent.peillon@europarl.europa.eu,AFET,DMAG,sd,0.3,https://www.facebook.com/pages/Vincent-Peillon/49170005258,+33388175928,Parti socialiste,+3222845928,28166,DEVE,DMAS,+3222849928,,,DMED,,,,,,,,,,,,,,
si,http://www.peterle.eu/,+33388179638,Group of the European People's Party (Christian Democrats),Alojz PETERLE,lojzepeterle,,http://www.europarl.europa.eu/meps/en/23693/ALOJZ_PETERLE_home.html,Slovenia,http://www.europarl.europa.eu/mepphoto/23693.jpg,alojz.peterle@europarl.europa.eu,AFET,,epp,0.4,https://www.facebook.com/lojze.peterle,+33388175638,Nova Slovenija – Krščanski demokrati,+3222845638,23693,ENVI,D-IN,+3222849638,,,,,,,D-MK,,,,,,,,,,
dk,,+33388179683,Group of the Alliance of Liberals and Democrats for Europe,Morten Helveg PETERSEN,mortenhelveg,ITRE,http://www.europarl.europa.eu/meps/en/124872/MORTEN+HELVEG_PETERSEN_home.html,Denmark,http://www.europarl.europa.eu/mepphoto/124872.jpg,mortenhelveg.petersen@europarl.europa.eu,D-JP,,aldeadle,0.8,,+33388175683,Det Radikale Venstre,+3222845683,124872,LIBE,D-US,+3222849683,,,,,,,,,,,,,,,,true,
hr,http://petir.eu/,+33388179429,Group of the European People's Party (Christian Democrats),Marijana PETIR,,,http://www.europarl.europa.eu/meps/en/124749/MARIJANA_PETIR_home.html,Croatia,http://www.europarl.europa.eu/mepphoto/124749.jpg,marijana.petir@europarl.europa.eu,AGRI,FEMM,epp,0.4,https://www.facebook.com/Petir.Marijana,+33388175429,Hrvatska seljačka stranka,+3222845429,124749,ENVI,D-IL,+3222849429,DMED,,D-MK,,,,,,,,,,,,,,
fr,,+33388179758,Non-attached Members,Florian PHILIPPOT,f_philippot,,http://www.europarl.europa.eu/meps/en/110977/FLORIAN_PHILIPPOT_home.html,France,http://www.europarl.europa.eu/mepphoto/110977.jpg,florian.philippot@europarl.europa.eu,IMCO,AFCO,ni,0.7,,+33388175758,Front national,+3222845758,110977,ECON,TAXE,+3222849758,D-US,,DACP,,,,,,,,,,,,,,
it,http://www.pinapicierno.it/site/,+33388179229,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Pina PICIERNO,pinapic,D-MX,http://www.europarl.europa.eu/meps/en/124846/PINA_PICIERNO_home.html,Italy,http://www.europarl.europa.eu/mepphoto/124846.jpg,giuseppina.picierno@europarl.europa.eu,BUDG,FEMM,sd,0.3,,+33388175229,Partito Democratico,+3222845229,124846,REGI,D-AF,+3222849229,,,,,,,,,,,,,,,,,
hr,http://www.toninopicula.com,+33388179948,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Tonino PICULA,TPicula,,http://www.europarl.europa.eu/meps/en/112744/TONINO_PICULA_home.html,Croatia,http://www.europarl.europa.eu/mepphoto/112744.jpg,tonino.picula@europarl.europa.eu,AFET,SEDE,sd,0.3,,+33388175948,Socijaldemokratska partija Hrvatske,+3222845948,112744,REGI,D-RS,+3222849948,,,DEPA,,,,DSEE,,,,,,,,,,
pl,,+33388179366,European Conservatives and Reformists Group,Bolesław G. PIECHA,,,http://www.europarl.europa.eu/meps/en/124874/BOLESLAW+G._PIECHA_home.html,Poland,http://www.europarl.europa.eu/mepphoto/124874.jpg,boleslaw.piecha@europarl.europa.eu,ENVI,,ecr,0.1,,+33388175366,Prawo i Sprawiedliwość,+3222845366,124874,INTA,TRAN,+3222849366,D-CN,,,,,,DCAR,,,,,,,,,,
de,http://www.markus-pieper.eu/,+33388179305,Group of the European People's Party (Christian Democrats),Markus PIEPER,,,http://www.europarl.europa.eu/meps/en/28224/MARKUS_PIEPER_home.html,Germany,http://www.europarl.europa.eu/mepphoto/28224.jpg,markus.pieper@europarl.europa.eu,TRAN,DCAS,epp,0.6000000000000001,https://www.facebook.com/pages/Markus-Pieper/145440412137238?fref=ts,+33388175305,Christlich Demokratische Union Deutschlands,+3222845305,28224,CONT,ITRE,+3222849305,D-IR,,,,,,,,,,,,,,,,
fi,http://www.sirpapietikainen.net/,+33388179264,Group of the European People's Party (Christian Democrats),Sirpa PIETIKÄINEN,spietikainen,,http://www.europarl.europa.eu/meps/en/40599/SIRPA_PIETIKAINEN_home.html,Finland,http://www.europarl.europa.eu/mepphoto/40599.jpg,sirpa.pietikainen@europarl.europa.eu,ECON,D-CN,epp,0.4,https://www.facebook.com/MEPsirpapietikainen,+33388175264,Kansallinen Kokoomus,+3222845264,40599,ENVI,FEMM,+3222849264,TAXE,DACP,,,,,,,,,,,,,,,
pl,http://www.piotrowski.org.pl,+33388179588,European Conservatives and Reformists Group,Mirosław PIOTROWSKI,,,http://www.europarl.europa.eu/meps/en/28341/MIROSLAW_PIOTROWSKI_home.html,Poland,http://www.europarl.europa.eu/mepphoto/28341.jpg,miroslaw.piotrowski@europarl.europa.eu,REGI,DASE,ecr,0.1,,+33388175588,Niezależny,+3222845588,28341,AFET,DACP,+3222849588,,,,,,,,,,,,,,,,,
nl,http://www.katipiri.nl/,+33388179138,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Kati PIRI,KatiPiri,,http://www.europarl.europa.eu/meps/en/37229/KATI_PIRI_home.html,Netherlands,http://www.europarl.europa.eu/mepphoto/37229.jpg,kati.piri@europarl.europa.eu,AFET,D-UA,sd,0.3,,+33388175138,Partij van de Arbeid,+3222845138,37229,LIBE,DROI,+3222849138,D-TR,,DEPA,,,,,,,,,,,,,,
bg,,+33388179254,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Georgi PIRINSKI,,,http://www.europarl.europa.eu/meps/en/124855/GEORGI_PIRINSKI_home.html,Bulgaria,http://www.europarl.europa.eu/mepphoto/124855.jpg,georgi.pirinski@europarl.europa.eu,CONT,EMPL,sd,0.3,,+33388175254,Bulgarian Socialist Party,+3222845254,124855,TRAN,D-AL,+3222849254,,,DSCA,DEPA,,,,,,,,,,,,,
pl,http://juliapitera.pl/,+33388179386,Group of the European People's Party (Christian Democrats),Julia PITERA,,,http://www.europarl.europa.eu/meps/en/124898/JULIA_PITERA_home.html,Poland,http://www.europarl.europa.eu/mepphoto/124898.jpg,julia.pitera@europarl.europa.eu,PETI,DEEA,epp,0.4,https://www.facebook.com/Pitera.Julia,+33388175386,Platforma Obywatelska,+3222845386,124898,CONT,D-CL,+3222849386,DLAT,,,,,,,,,,,,,,,,
it,http://www.giannipittella.it,+33388179159,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Gianni PITTELLA,giannipittella,,http://www.europarl.europa.eu/meps/en/4436/GIANNI_PITTELLA_home.html,Italy,http://www.europarl.europa.eu/mepphoto/4436.jpg,gianni.pittella@europarl.europa.eu,DLAT,,sd,0.3,https://www.facebook.com/pages/Gianni-Pittella/25923864548,+33388175159,Partito Democratico,+3222845159,4436,PECH,DAND,+3222849159,,,,,,,,,,,,,,,,,
hr,http://www.andrejplenkovic.hr/,+33388179955,Group of the European People's Party (Christian Democrats),Andrej PLENKOVIĆ,AndrejPlenkovic,AFET,http://www.europarl.europa.eu/meps/en/112755/ANDREJ_PLENKOVIC_home.html,Croatia,http://www.europarl.europa.eu/mepphoto/112755.jpg,andrej.plenkovic@europarl.europa.eu,DEPA,,epp,0.4,https://www.facebook.com/andrej.plenkovic.rh#!/andrej.plenkovic.rh,+33388175955,Hrvatska demokratska zajednica,+3222845955,112755,BUDG,PECH,+3222849955,AFCO,DMAG,,,DMED,,D-UA,,,,,,,,,,
